016806 多判视角为：大众 实际视角为：途观 句子：点评：途观虽然只是中期改款，不过其经典的造型非常的耐看，家族化的前脸设计，经典耐看，搭配新式样的大灯，造型更加的年轻醒目，中控依然是大众的风格，好处是上手没难度，用料上还是不错的，优秀的做工，使其拥有良好的质感，车内丰富的储物空间，物品的放置很方便。
011831 多判视角为：奥迪A6L 实际视角为：A4L 45 TFSI A6L 奥迪 大众 句子：大众集团的DL382双离合自动变速器目前主要应用在奥迪采用纵置发动机布局的车型上,目前国产车型中的奥迪A4L 45 TFSI车型和奥迪A6L中的大部分车型,都采用的是这款7速双离合湿式变速器。
011831 多判视角为：奥迪A4L 实际视角为：A4L 45 TFSI A6L 奥迪 大众 句子：大众集团的DL382双离合自动变速器目前主要应用在奥迪采用纵置发动机布局的车型上,目前国产车型中的奥迪A4L 45 TFSI车型和奥迪A6L中的大部分车型,都采用的是这款7速双离合湿式变速器。
011824	实际情感:pos 预测情感:neu	 视角：上汽大众凌渡 句子： 推荐车型：上汽大众凌渡。
011812	实际情感:neu 预测情感:pos	 视角：标致 句子： 全新3008采用了标致新一代设计风格，相比于老款车型更加立体，前进气格栅的设计灵感来自赛车黑白方格旗，点阵式的造型配以站立的狮标，时尚动感。
011798	实际情感:pos 预测情感:neu	 视角：Yeti 句子： 夏季天气炎热，长途驾驶更容易困乏，Yeti还具有疲劳提醒系统，当车速长时间高于65km/h时，系统借助EPS信号对驾驶员的非正常操作进行判断，累计到一定值时，会通过报警音及仪表盘图像发出警告，主动提醒驾驶员避免疲劳驾驶。
011790 多判视角为：现代朗动 实际视角为：朗动 句子：NO.8 现代朗动，去年销售26.71万辆，10.58-14.98万，朗动的外观动感漂亮，也是唯一上榜的韩国车，可见不一般，小编家里就曾经有一台，亲身体验棒棒哒！。
011787	实际情感:pos 预测情感:neu	 视角：G37 句子： VQ37，老款的G37是DREAM CAR
011748 多判视角为：北汽 实际视角为：北京绅宝 句子：北京汽车绅宝  北京北汽鹏元汽车销售服务有限公司
011740 多判视角为：速派 实际视角为：斯柯达速派 句子：原来你是我最想留住的幸运        【“运动版”速派】斯柯达速派Sportline有望搭载多款排量各不相同的发动机，其中包括一款2.0 TSI发动机，共有高多不同市场。
011739	实际情感:pos 预测情感:neu	 视角：明锐 句子： 明锐，我的小宝贝
011735	实际情感:neu 预测情感:pos	 视角：晶锐 句子： 在车顶，晶锐采用了斯柯达经典的平直线条设计，不仅降低了风阻，更给后排乘客提供了充裕的头部空间；锋锐高腰线贯穿头尾，充满力量感和速度感；尾部也前后呼应，轮廓清晰精致。
011735	实际情感:neu 预测情感:pos	 视角：斯柯达 句子： 在车顶，晶锐采用了斯柯达经典的平直线条设计，不仅降低了风阻，更给后排乘客提供了充裕的头部空间；锋锐高腰线贯穿头尾，充满力量感和速度感；尾部也前后呼应，轮廓清晰精致。
011722	实际情感:pos 预测情感:neu	 视角：大众 句子： 大众 朗逸 2010款 1.6L 自动品轩版￥7.80万元。
011660	实际情感:pos 预测情感:neu	 视角：Cross桑塔纳 句子： Cross桑塔纳基于桑塔纳·浩纳打造，新车在诸多细节上进行了调整，比如全新的前格栅、下进气口以及雾灯框等等。
011654 多判视角为：传祺 实际视角为：广汽传祺 GS8 句子：作为广汽传祺高端三“8”连发战略下的第二款重磅车型，GS8无疑是传祺品牌向上的最强攻坚利器。
011646 多判视角为：北汽新能源 实际视角为：北汽 句子：北汽新能源将联合第三方评估机构，推出新能源二手车检测标准，涵盖从里到外的专业检测项目108个。
011645	实际情感:pos 预测情感:neu	 视角：沃尔沃 句子： 为什么是Uber，为什么是沃尔沃在车载人工智能的发展天梯上，沃尔沃处于相对领先的位置。
011612 多判视角为：麦弗逊 实际视角为：福特 福克斯 句子：新款福克斯在动力上进一步提升，搭载福特Ecoboost 1.5T全铝发动机，同级车中少有，最大输出功率133KW，最大输出扭矩240N.m，提速性能优越，采用前麦弗逊独立悬架后多连杆独立悬架，底盘系统经过福特专业运动级的调教后，拥有着非常优秀的操控，匹配SelectShiftTM 6速手自一体变速箱，在传动效率和反应速度上相比双利和差点，但是其稳定性非常不错，对于一般的家用来说，更多还是注重稳定性。
011612	实际情感:neu 预测情感:pos	 视角：福特 句子： 新款福克斯在动力上进一步提升，搭载福特Ecoboost 1.5T全铝发动机，同级车中少有，最大输出功率133KW，最大输出扭矩240N.m，提速性能优越，采用前麦弗逊独立悬架后多连杆独立悬架，底盘系统经过福特专业运动级的调教后，拥有着非常优秀的操控，匹配SelectShiftTM 6速手自一体变速箱，在传动效率和反应速度上相比双利和差点，但是其稳定性非常不错，对于一般的家用来说，更多还是注重稳定性。
011582	实际情感:neu 预测情感:pos	 视角：明锐 句子： 回来后仔细看参数，发现还真是的：明锐2017：不放到后排座椅，后备箱空间590；捷达2002CiX：后排无法放到，后备箱空间660；怪不得，开惯了老捷达，难怪我一眼看上去明锐后备箱就没有大的感觉，至少是不象论坛大家说的哪么“大”，甚至到无敌的程度。
011582 多判视角为：捷达 实际视角为：明锐 捷达2002CiX 句子：回来后仔细看参数，发现还真是的：明锐2017：不放到后排座椅，后备箱空间590；捷达2002CiX：后排无法放到，后备箱空间660；怪不得，开惯了老捷达，难怪我一眼看上去明锐后备箱就没有大的感觉，至少是不象论坛大家说的哪么“大”，甚至到无敌的程度。
011573	实际情感:neg 预测情感:pos	 视角：朗动 句子： 其中朗动在上半年销量为111497辆，同比下滑16%。
011570 多判视角为：君越 实际视角为：威朗 别克 句子：威朗是别克打造的一款“A+”级别车型，该车外观造型比较大气，颇有点“小号君越”的感觉。
011554	实际情感:neu 预测情感:pos	 视角：雪佛兰 句子： 随着雪佛兰全新迈锐宝XL混动版在未来的上市，凭借出色的外观设计以及全新混合动力系统，相信会对中级车市场的竞争对手们制造一定压力。。。
011554	实际情感:neu 预测情感:pos	 视角：迈锐宝XL 句子： 随着雪佛兰全新迈锐宝XL混动版在未来的上市，凭借出色的外观设计以及全新混合动力系统，相信会对中级车市场的竞争对手们制造一定压力。。。
011540 多判视角为：GS8 实际视角为：广汽传祺GS8 句子：硬派豪华大七座SUV——广汽传祺GS8现已正式启动全国预售，预售价格仅为16.98万-25.98万，前5000名订购的顾客还将获得GS8专属越野踏板！。
011539	实际情感:pos 预测情感:neu	 视角：朗逸 句子： 在今年的前五个月，朗逸就卖出了211070辆！
011535	实际情感:pos 预测情感:neu	 视角：域虎 句子： 域虎的底子摆在那里，总体还是不错的。
011519	实际情感:pos 预测情感:neu	 视角：途安L 句子： 一箱矿泉水一箱24瓶装的矿泉水，在途安L车里一共可容纳40箱，40箱矿泉水就是960瓶，也就是528000毫升的水！。
011510	实际情感:neg 预测情感:neu	 视角：飞度 句子： 但我就坐个代步车，没必要考虑到改装，然后实际去试驾了之后发现，飞度的空间比较小，动力方面也偏弱，楼主身材又比较丰满，最后还是PASS了。
011458	实际情感:pos 预测情感:neu	 视角：捷豹 F-PACE 句子： 因此，或许Bob不应该拿顶级动力的F-PACE S与个人的Macan入门款相比，但即便如此，捷豹 F-PACE已让Bob留下深刻的良好印象。
011458 多判视角为：F-PACE 实际视角为：捷豹 F-PACE 句子：因此，或许Bob不应该拿顶级动力的F-PACE S与个人的Macan入门款相比，但即便如此，捷豹 F-PACE已让Bob留下深刻的良好印象。
011458 多判视角为：Macan 实际视角为：捷豹 F-PACE 句子：因此，或许Bob不应该拿顶级动力的F-PACE S与个人的Macan入门款相比，但即便如此，捷豹 F-PACE已让Bob留下深刻的良好印象。
011453	实际情感:neu 预测情感:neg	 视角：途观 句子： 看过途观，感觉设计有点老，方向盘，内饰也太同质化，和速腾什么的差不多，后排空间倒是挺大，但是中间有鼓包，座椅坐垫太短，总觉得像是几年前的车很快会换代似的。
011452 多判视角为：上汽大众 实际视角为：途安L 途安 句子：但由于国人消费需求的转变以及产品太过老化，近几年途安一直在被边缘化，然而随着“二胎”政策落实，人们对大空间MPV的需要越来越强烈，上汽大众似乎感受到这种强烈呼唤，在去年广州车展发布了全新一代途安L，新车采用全新MQB平台打造，可以说有了脱胎换骨的变化，前面我们同事已经做个静态实拍解析，今天主要为大家带来空间以及试驾体验。
011452	实际情感:pos 预测情感:neu	 视角：途安L 句子： 但由于国人消费需求的转变以及产品太过老化，近几年途安一直在被边缘化，然而随着“二胎”政策落实，人们对大空间MPV的需要越来越强烈，上汽大众似乎感受到这种强烈呼唤，在去年广州车展发布了全新一代途安L，新车采用全新MQB平台打造，可以说有了脱胎换骨的变化，前面我们同事已经做个静态实拍解析，今天主要为大家带来空间以及试驾体验。
011447	实际情感:pos 预测情感:neg	 视角：五菱 句子： 比同行好点，毕竟很多人说五菱发动机耐用，维修率底点！
011445	实际情感:pos 预测情感:neu	 视角：威朗 句子： 从数据来看，虽然威朗在排量上相比其他车型稍低一点，但是它的油耗优势还是比较明显的。
011436	实际情感:pos 预测情感:neu	 视角：Yeti 句子： 此外，Yeti全系配备的新一代收音机面板表面特别设计了SD与USB插口，可用于直接读取SD卡、U盘、手机以及移动硬盘中的音频文件，让音乐播放更随心所欲，方便快捷。
011434 多判视角为：大众 实际视角为：大众朗逸 句子：大众朗逸汽车购买不到半年时间，排气管损坏严重，整体生锈，大众公司不给换原配件该怎么办？
011407	实际情感:neu 预测情感:pos	 视角：轩逸 句子： 对于不少人来说，外观时尚、空间宽敞、舒适省油的轩逸，真是一辆不错的家用车，不过在操控表现上面，轩逸就显得一般般了。
011397	实际情感:pos 预测情感:neu	 视角：途安L 句子： 更值得一提的是：全新途安L配备了升级版PLA3.0自动泊车辅助系统，前后保险杠上共8个驻车距离报警传感器，前后侧面共4个泊车辅助系统扫边传感器。
011391	实际情感:neu 预测情感:pos	 视角：奔驰 句子： 奥迪品牌好，开出去相当有面子，个人认为奥迪品牌在中国地位高于奔驰宝马；动力强，尤其是速度到了80公里每小时以后，动力随叫随有，曾经在高速飙到200迈；奥迪Quattro四驱无论在公路还是雪地发挥作用明显，公路稳定，雪地防滑，真的是很专业。
011391	实际情感:neu 预测情感:pos	 视角：宝马 句子： 奥迪品牌好，开出去相当有面子，个人认为奥迪品牌在中国地位高于奔驰宝马；动力强，尤其是速度到了80公里每小时以后，动力随叫随有，曾经在高速飙到200迈；奥迪Quattro四驱无论在公路还是雪地发挥作用明显，公路稳定，雪地防滑，真的是很专业。
011390	实际情感:pos 预测情感:neu	 视角：速派 句子： 全新速派提供的BSD盲点监测系统可有效避免由于驾驶员盲目变道而引发碰擦事故。
011389	实际情感:neg 预测情感:neu	 视角：北京奔驰E260L 句子： 北京奔驰E260L 空调时冷时热不正常
011383 多判视角为：KX3 实际视角为：东风悦达起亚 句子：当然，东风悦达起亚展台上不仅有全新的车型和新的动力组合，今年也特别开创了多种客户互动专区，例如新KX3“英雄联盟”展示区域，客户可以和自己喜欢的英雄联盟COSER合影留念，跟朋友来个朋友圈分享。
011383	实际情感:pos 预测情感:neu	 视角：东风悦达起亚 句子： 当然，东风悦达起亚展台上不仅有全新的车型和新的动力组合，今年也特别开创了多种客户互动专区，例如新KX3“英雄联盟”展示区域，客户可以和自己喜欢的英雄联盟COSER合影留念，跟朋友来个朋友圈分享。
011380	实际情感:neu 预测情感:pos	 视角：比亚迪f3 句子： 作为一个为生活奔波的80后，靠自己努力，儿时一直弱弱的想拥有一台自己的小车，在雨中慢慢的旅行，终于12年宝宝出生，他爹有了一个冠冕堂皇的借口，有了买一台车的打算由于钱包羞涩，只能考虑国产，比较相中比亚迪f3，裸车4.5万，空间不错，外形不错，做工一般，还可以接受，就有要买的打算。
011376	实际情感:neu 预测情感:pos	 视角：思域 句子： 汇总小结：通过整篇对比，我们可以看到，虽然同样有1.8L发动机，并且数值相近，但是思域、轩逸两者有着非常明显的定位差异，所以在外观、内饰、操控方面，两者的区别都很大，如何选择这两款车型其实不会有太大难度，追求个性的选思域，顾家的那就买轩逸吧！。
011353	实际情感:pos 预测情感:neu	 视角：大众 句子： 整车Audit采用大众汽车集团全球统一的整车评判标准，对整车外部，内部，以及功能性进行感性评价，持续改善产品质量，提升用户体验。
011349	实际情感:pos 预测情感:neu	 视角：华泰 句子： 而对于华泰汽车而言，薛丰的加入也势必将其多年深耕于汽车行业的理念与经验带入华泰汽车，为华泰汽车的规划与发展带来全新的活力和动力。
011344 多判视角为：传祺 实际视角为：广汽传祺 GS8 句子：网通社从广汽传祺官方获悉：传祺还将再发布旗舰SUV车型GS8，新车今日正式公布预售价，价格区间为16.98-25.98万。
011342 多判视角为：地球梦 实际视角为：东风本田竞瑞 句子：东风本田竞瑞搭载本田地球梦科技的1.5升自然吸气缸内直喷发动机后，其百公里综合油耗仅为5.4升。
011342	实际情感:pos 预测情感:neu	 视角：东风本田竞瑞 句子： 东风本田竞瑞搭载本田地球梦科技的1.5升自然吸气缸内直喷发动机后，其百公里综合油耗仅为5.4升。
011342 多判视角为：本田 实际视角为：东风本田竞瑞 句子：东风本田竞瑞搭载本田地球梦科技的1.5升自然吸气缸内直喷发动机后，其百公里综合油耗仅为5.4升。
011328	实际情感:neg 预测情感:neu	 视角：别克凯越 句子： 【太平洋汽车网 行业动态】2016年8月8日，宝宝的事件还没曝出来，所有人关注的重点还在奥运会上，而我的注意力却被通用官方微信公众号突然发来推送消息吸引了过去——在国内征战13年，销量达到268万，战绩赫赫的别克凯越正式停产。
011321	实际情感:neg 预测情感:neu	 视角：上海大众朗逸 句子： 上海大众朗逸维修，上海大众的投诉电话及服务让我到了崩溃的边缘！！
011321 多判视角为：上海大众 实际视角为：上海大众朗逸 句子：上海大众朗逸维修，上海大众的投诉电话及服务让我到了崩溃的边缘！！
011318	实际情感:pos 预测情感:neu	 视角：福特F650 句子： 福特F650如此霸气的名字一经问世就已经奠定了福特皮卡无法超越的霸主地位。
011318 多判视角为：福特 实际视角为：福特F650 句子：福特F650如此霸气的名字一经问世就已经奠定了福特皮卡无法超越的霸主地位。
011313	实际情感:neu 预测情感:neg	 视角：QQ613 句子： 本人买的是QQ613。发动机性能还是非常不错的。在怠速情况下基本无抖动，声音非常的小。不仔细听都不听不出来发动机的声音。但开起了后。因减震较差的原因车内燥音就起来了。
011311	实际情感:neg 预测情感:neu	 视角：大众途观 句子： @浪吹先生：大众途观的外形，宝马的内饰，简直没羞没臊，不懂设计可以请人啊，非要抄袭吗，丢人现眼的玩儿！。
011288	实际情感:neg 预测情感:pos	 视角：迈腾 句子： 在这里，我非常之强烈地不推荐1.4T的全新迈腾，因为它所使用的仍然是DQ200的7挡干式双离合变速器。
011287	实际情感:neu 预测情感:pos	 视角：POLO 句子： POLO的空间比飞度要大，而且很具有保值率，但价格就…
011250	实际情感:pos 预测情感:neu	 视角：昕动 句子： 内饰方面，昕动提供黑色及米色两种选择，设计风格延续了斯柯达车型内饰简约规整、容易上手的传统。
011244	实际情感:pos 预测情感:neu	 视角：速派 句子： 三厢房车，王者速派！
011236	实际情感:neg 预测情感:neu	 视角：英朗 句子： 我们知道，现款英朗其实是欧宝雅特的衍生版本，其产品特性或多或少会侧重于欧洲市场，在很多方面并不适合中国消费者（例如空间）。
011233	实际情感:neu 预测情感:neg	 视角：夏利 句子： 各方面都好，就是夏利这个名字有点掉档次，其它的都好！
011221 多判视角为：马自达全球 实际视角为：马自达 句子：马自达（中国）企业管理有限公司（以下简称马自达中国）董事长渡部宣彦向《每日经济新闻(博客,微博)》记者表示，目前中国是马自达全球第二大市场，这一成绩并不令人满足。
011215 多判视角为：Lamando凌渡 实际视角为：上海大众 凌渡 Lamando 句子：如果您在街头看到我们凌渡车队，赶快拿起手机拍照分享至朋友圈，并且关注“上海大众沭阳联众4S店”官方微博，为巡游微博点赞或转载，将朋友圈截图和微博转发截图发送至本公众微信，即可获得我们为你准备的精美Lamando凌渡专属礼品！。
011201	实际情感:pos 预测情感:neu	 视角：陆风 句子： 陆风老车主，相信陆风的车子
011199	实际情感:neu 预测情感:pos	 视角：朗动 句子： 空间方面，空间表现并不是朗动的强项，尽管它2700mm的轴距很可观，但流线型的车厢造型影响了车内空间。
011198	实际情感:pos 预测情感:neu	 视角：奥迪 句子： 奥迪的内饰算是很精细的，就算材质是一般的普通硬塑料，至少做工优秀，尤其是各种缝隙小（尤其是跟我的福克斯相比……）。
011190	实际情感:neu 预测情感:pos	 视角：现代起亚 句子： 大家知道，不同于亚非拉等地区，韩国汽车工业发达，现代起亚在国际上都是强势品牌，北汽幻速产品能够出口韩国，显示了其产品强大的竞争力。
011189 多判视角为：爱信 实际视角为：大众途锐 保时捷卡宴 保时捷PanameraSHybrid 句子：爱信纵置8AT还用在了一些高端车型上，比如保时捷卡宴、大众途锐、保时捷PanameraSHybrid等。
011188 多判视角为：现代 实际视角为：一汽-大众 句子：而且他们之中的很多现代零部件企业早已摆脱“小作坊”模式，如今的用户群已经不局限于一汽-大众，而是面向整个行业，甚至跨出国门。
011165	实际情感:neu 预测情感:pos	 视角：北京现代 句子： 最喜欢的是2005款的索纳塔，作为北京现代引进的第一款车型，质量真的没得说，而且方向轻，驾驶感受好。
011161 多判视角为：上汽大众 实际视角为：辉昂 高尔夫 大众 句子：基于大众全新C级车辉昂打造的插电式混动版将于2017年上市，并由上汽大众负责生产；高尔夫纯电动版则将由一汽-大众负责生产并销售。
011161 多判视角为：一汽-大众 实际视角为：辉昂 高尔夫 大众 句子：基于大众全新C级车辉昂打造的插电式混动版将于2017年上市，并由上汽大众负责生产；高尔夫纯电动版则将由一汽-大众负责生产并销售。
011153 多判视角为：夏利 实际视角为：天津一汽夏利 句子：天津一汽夏利汽车股份有限公司 夏利A+油泵问题
011153	实际情感:neg 预测情感:neu	 视角：天津一汽夏利 句子： 天津一汽夏利汽车股份有限公司 夏利A+油泵问题
011152	实际情感:neg 预测情感:neu	 视角：比亚迪 句子： 上汽和比亚迪混动车使用的汽油机，为了适应电动机的关联，在结构上作出了较大修改，这无疑增加了系统的不稳定性。
011152	实际情感:neg 预测情感:neu	 视角：上汽 句子： 上汽和比亚迪混动车使用的汽油机，为了适应电动机的关联，在结构上作出了较大修改，这无疑增加了系统的不稳定性。
011125	实际情感:pos 预测情感:neu	 视角：高尔夫6 句子： 三、订车决定买途安L后开始选配置，预算总共为20万左右落地，有了一次开高尔夫6长途旅行的经历后，舒雅版作为我的首选车型，售价公布后，超出了心理价位，但是真爱大于一切，经过转悠了市里的全部4s店后，最后敲定了据说最有实力的4s，但是优惠只有5000，销售MM好意告知反正也没有现车，等优惠再说，经历一番等待销售MM电话告知当日订车优惠一万，二话不说带好订金下单。
011115	实际情感:neu 预测情感:pos	 视角：斯柯达 句子： 斯柯达的产品一直给大家稳重、实用的感觉，比如明锐掀背式的尾门、速派便捷的雨伞收纳等等，在品牌形象方面，不免给人留下一个一丝不苟的高校文科生印象，但是这样一个文科生要摘下眼镜，冲进赛道？
011113	实际情感:pos 预测情感:neu	 视角：途安L 句子： 性能：发动机舱盖隔热棉、“1.8T”回归国产后的“途安”车型经过多次改款，在配置与售价两方面有所权衡直至2015款车型，引擎盖上的隔热棉已不见踪影，好在途安L上市后不仅标配气压挺杆，隔热棉的回归也同样值得肯定。
011113 多判视角为：途安 实际视角为：途安L 句子：性能：发动机舱盖隔热棉、“1.8T”回归国产后的“途安”车型经过多次改款，在配置与售价两方面有所权衡直至2015款车型，引擎盖上的隔热棉已不见踪影，好在途安L上市后不仅标配气压挺杆，隔热棉的回归也同样值得肯定。
011112 多判视角为：途安 实际视角为：途安L 句子：自打途安L今年初上市后，在一个朋友的推荐下开始对途安L关注有加，后来新途安上市，就立马把他带回了家。
011100 多判视角为：上汽大众 实际视角为：POLO 句子：楼主当时选车的时候，其实也没有太多的要求，价位合适，质量好就行了，再加上一向以来对大众都有好感，所以就直接去离家不远的上汽大众4s店了，当时一眼就看上POLO啦，车身小巧灵动，造型很讨喜，也没有试驾就直接下定了，现在让我评价自己当时的决定，就是满意满意再满意，我也是佩服自己的眼光啊，操控完美，没的说，我认为一辆车作为家用，平时代步什么的，还是好开最重要，安全第一嘛。
011100	实际情感:neu 预测情感:pos	 视角：POLO 句子： 楼主当时选车的时候，其实也没有太多的要求，价位合适，质量好就行了，再加上一向以来对大众都有好感，所以就直接去离家不远的上汽大众4s店了，当时一眼就看上POLO啦，车身小巧灵动，造型很讨喜，也没有试驾就直接下定了，现在让我评价自己当时的决定，就是满意满意再满意，我也是佩服自己的眼光啊，操控完美，没的说，我认为一辆车作为家用，平时代步什么的，还是好开最重要，安全第一嘛。
011100 多判视角为：大众 实际视角为：POLO 句子：楼主当时选车的时候，其实也没有太多的要求，价位合适，质量好就行了，再加上一向以来对大众都有好感，所以就直接去离家不远的上汽大众4s店了，当时一眼就看上POLO啦，车身小巧灵动，造型很讨喜，也没有试驾就直接下定了，现在让我评价自己当时的决定，就是满意满意再满意，我也是佩服自己的眼光啊，操控完美，没的说，我认为一辆车作为家用，平时代步什么的，还是好开最重要，安全第一嘛。
011090	实际情感:pos 预测情感:neu	 视角：H9 句子： H9的惊喜，就是人车合一，我不知道是不是新车的缘故，反正避震没有路虎那么硬，也没有途乐那么软，不会忽忽悠悠，也不会疙疙瘩瘩，对我来说就是恰到好处，懂我，给油，它就走，给大油，就奔。
011090	实际情感:neg 预测情感:neu	 视角：路虎 句子： H9的惊喜，就是人车合一，我不知道是不是新车的缘故，反正避震没有路虎那么硬，也没有途乐那么软，不会忽忽悠悠，也不会疙疙瘩瘩，对我来说就是恰到好处，懂我，给油，它就走，给大油，就奔。
011090	实际情感:neg 预测情感:neu	 视角：途乐 句子： H9的惊喜，就是人车合一，我不知道是不是新车的缘故，反正避震没有路虎那么硬，也没有途乐那么软，不会忽忽悠悠，也不会疙疙瘩瘩，对我来说就是恰到好处，懂我，给油，它就走，给大油，就奔。
011087	实际情感:pos 预测情感:neu	 视角：途观 句子： 途观 纪实途观从上市以来，常年领跑SUV同级。
011076	实际情感:neu 预测情感:pos	 视角：马自达CX-5 句子： 而马自达CX-5的测试成绩达到了42.17米，虽然这个成绩属于合格的范畴以内，但是相比翼虎和途观还是略有差距。
011067	实际情感:neg 预测情感:neu	 视角：别克凯越 句子： 由于驾驶技术不行，之前一直是买的二手车开，之前是别克凯越，后来随着年限的增长，车出现的小毛病也就越多，所以经过深思熟虑果断换车。
011066	实际情感:neg 预测情感:pos	 视角：奔腾B30 句子： 而对于颜值这个事，小编不便多数，萝卜白菜各有所爱，而且这5款车都有着自己独特、富有个性的外观；但是对空间其决定性作用的三围而言，显然奔腾B30要大的多，但是有了庞大的身体，所以“食欲”也就大了，所以在油耗方面也是相对较大。
011052	实际情感:pos 预测情感:neu	 视角：大众速腾 句子： NO.6 大众速腾，去年销售27.99万辆，价格定位在13.18-22.58之间，怎么说呢，这款车之前由于负面新闻让许多大众的“忠实粉”转粉他车，希望一汽大众重视消费者的权益，品牌虽大，基础再好也不能掉以轻心。
011052 多判视角为：一汽大众 实际视角为：大众速腾 句子：NO.6 大众速腾，去年销售27.99万辆，价格定位在13.18-22.58之间，怎么说呢，这款车之前由于负面新闻让许多大众的“忠实粉”转粉他车，希望一汽大众重视消费者的权益，品牌虽大，基础再好也不能掉以轻心。
011052 多判视角为：大众 实际视角为：大众速腾 句子：NO.6 大众速腾，去年销售27.99万辆，价格定位在13.18-22.58之间，怎么说呢，这款车之前由于负面新闻让许多大众的“忠实粉”转粉他车，希望一汽大众重视消费者的权益，品牌虽大，基础再好也不能掉以轻心。
011049	实际情感:neu 预测情感:pos	 视角：大众 句子： 我对车也不是多了解，就咨询了孩子舅，他给推荐的是大众汽车，说是外观好看，有适合女孩子的车型。
011035	实际情感:neu 预测情感:pos	 视角：大众 句子： 大众汽车集团旗下品牌各车型以极具竞争力的保值率名列前茅，多款车型更位列榜首。
011029	实际情感:pos 预测情感:neg	 视角：朗逸 句子： 必须朗逸，小a都想卖了，油耗20！！
011029	实际情感:neg 预测情感:neu	 视角：小a 句子： 必须朗逸，小a都想卖了，油耗20！！
011028	实际情感:neg 预测情感:neu	 视角：明锐 句子： 新车（2017款明锐）提回家几天后突然发现后挡风玻璃上有像灰尘一样的斑点，起初以为是灰尘，但擦拭后仍有，仔细观察后基本确认是玻璃本身原因。
011018	实际情感:neu 预测情感:pos	 视角：天籁 句子： 今年上半年，天籁的销量也仅为4.38万辆，与7.87万辆的迈腾、5.21万辆的雅阁、5.04万辆的凯美瑞相比，差距明显。
010999 多判视角为：cla 实际视角为：斯柯达 句子：斯柯达对自行车运动的支持体现了品牌与这项运动的特殊历史渊源：121年前，斯柯达的创始人瓦茨拉夫·劳林（Václav Laurin）与瓦茨拉夫·克莱门特（Václav Klement）1895年在捷克姆拉达•博莱斯拉夫正是以自行车制造为起点开启了品牌成功发展之路。
010999 多判视角为：拉达 实际视角为：斯柯达 句子：斯柯达对自行车运动的支持体现了品牌与这项运动的特殊历史渊源：121年前，斯柯达的创始人瓦茨拉夫·劳林（Václav Laurin）与瓦茨拉夫·克莱门特（Václav Klement）1895年在捷克姆拉达•博莱斯拉夫正是以自行车制造为起点开启了品牌成功发展之路。
010998	实际情感:pos 预测情感:neu	 视角：别克昂科威 句子： 何况现款途观已经在位6年了，竞争力每况日下，至少从今年4月开始，一直是别克昂科威在销量上领先途观。
010960	实际情感:pos 预测情感:neu	 视角：沃尔沃 句子： 说底盘，人家博越是沃尔沃调教，高大上吧。
010960	实际情感:pos 预测情感:neu	 视角：博越 句子： 说底盘，人家博越是沃尔沃调教，高大上吧。
010953	实际情感:pos 预测情感:neu	 视角：速派 句子： 特别是去年斯柯达全新速派独家冠名《二十四小时》一看到与嘉宾们一路同行的全新速派，是多么时尚和丰富智能配置一款“有颜有智”的座驾！
010935 多判视角为：别克 实际视角为：英朗 科鲁兹 句子：按惯例来看，全新英朗应该是新科鲁兹的别克版本（老款就是这样对应的）。
010930 多判视角为：大众 实际视角为：途观 高尔夫 句子：而途观的车尾则依然清晰展现出其作为六代高尔夫“衍生”车型的大众家族风格，简约更不失时尚感。
010927	实际情感:pos 预测情感:neu	 视角：悦悦 句子： 悦悦的空间在同级别车中应该算是最大的吧，奇瑞QQ，长安奔奔，比亚迪F０，五菱乐驰等。。。我想这些个微型车空间能够比的过悦悦吗？没有吧！如果还有其他比悦悦空间大的还烦请广大车友指正！
010923 多判视角为：别克 实际视角为：君越 句子：总的来说，君越混动延续了普通版的外观，造型设计上并没有什么不同，除了上面提到的“别克蓝”车标以及车尾标识外，单边单出式的“隐藏”排气管也是不同之处，普通版28T车型是双边双出镀铬排气。
010922 多判视角为：荣威 实际视角为：荣威RX5 朗逸 句子：在外观设计上，荣威RX5采用新一代荣威品牌的设计理念——“律动设计”，出自前任神车朗逸设计师邵景峰之手，对中国消费者审美需求把握的非常到位，对荣威家族化外观体系也把拿捏的很好。
010916	实际情感:neu 预测情感:pos	 视角：哈弗H6 句子： 在各车型中，五菱宏光今年月销量超4万辆，上半年以294,313辆的绝对优势夺得今年上半年乘用车市场销量冠军，新朗逸上半年稳定增长，以248,939辆的销量超越SUV细分市场的常青树哈弗H6，位列亚军，哈弗H6则排名第三，上半年销量为240,253辆，同比激增39.7%。
010916	实际情感:neu 预测情感:pos	 视角：五菱宏光 句子： 在各车型中，五菱宏光今年月销量超4万辆，上半年以294,313辆的绝对优势夺得今年上半年乘用车市场销量冠军，新朗逸上半年稳定增长，以248,939辆的销量超越SUV细分市场的常青树哈弗H6，位列亚军，哈弗H6则排名第三，上半年销量为240,253辆，同比激增39.7%。
010903 多判视角为：大众 实际视角为：途观 句子：这款车会不会成为继途观之后的又一款中级SUV中的大众神车?。
010883	实际情感:pos 预测情感:neu	 视角：凌渡GTS 句子： 年轻运动的外表，基于安全可靠的骨架平台，凌渡GTS的座椅作为可电动调节的12向座椅，为安全驾驶做好了第一手准备，TA还开创性地装备第三代WOKS安全头枕，缓冲后方撞击对人体头部的冲击力，
