006128	0.06389542	neg	北京现代胶州双龙源4S店不给钥匙	
006025	0.03351452	neg	现代索八购车不到一年左前刹车盘一圈凹陷严重	
005998	0.00799571	neg	投诉众泰大迈X5	
005969	0.13449582	neg	东风雪铁龙2.0自动世嘉变速箱故障	
005704	0.41056131	neg	上海大众帕萨特1.8T 6AT拖挡 EPC灯亮	
005702	0.02902934	neg	奥迪拒绝退还订金	
005587	0.01991558	neg	福特发动机存隐患 40万辆F-150遭调查	
005263	0.00018006	neg	上海通用别克水壶水管质量问题漏水导致发动机受损	
005226	0.01370159	neg	东风风神义乌服务质量太差 平时都没碰到恶列的人竟然在这里碰到了	
005180	0.98580496	neg	长安汽车关于老款奔奔转向助力存在安全隐患的召回	
005130	0.11703277	neg	沃尔沃亚太S60L轿车存在严重烧机油情况	
004871	0.92952232	neg	途观方向盘不正的都问题	
004831	0.58602833	neg	长安马自达北京东仁庆开4S店4万公里保养乱收费	
004801	0.96676435	neg	斯巴鲁森林人2.5豪华导航版差速器前端漏油	
004687	0.11969431	neg	15帕萨特2.8御尊 p挡换r挡底盘有声音	
004624	0.68981037	neg	捷豹路虎汽车公司召回部分进口路虎揽胜系列汽车	
004474	0.86202917	neg	途观有异响问题	
004432	0.53969769	neg	东风雪铁龙世嘉自动档换挡顿挫严重	
004274	0.94164029	neg	新帕萨特6AT托挡共振	
004260	0.01143373	neg	众泰汽车T600不仅提车缓慢刹车还严重失灵！	
004244	0.21639912	neg	斯柯达新车昕动自动挡汽车竟然熄火！！！	
004107	0.08955908	neg	比亚迪m6发动机变速箱异响	
004097	0.02346670	neg	南昌江铃陆风公司生产的陆风Ｘ５现在严重生锈	
004071	0.29236076	neg	长安福特福克斯2.0MT变速箱异响	
004021	0.00251607	neg	五菱车行驶6200发动机坏 车子跑偏 五菱厂家	
004012	0.96153079	neg	现代全球召回逾22万辆圣达菲等 独缺中国市场	
003968	0.05288226	neg	北汽幻速忽悠人	
003914	0.12473160	neg	明锐车爆漆！上海大众斯柯达维权现场视频	
003864	0.47207686	neg	途观车右前侧异响	
003863	0.27782208	neg	本田XR-V嘉兴敏田汽车服务有限公司二次销售	
003849	0.60476450	neg	明锐车质量问题不断！维权中！	
003736	0.85667067	neg	东风风神机油消耗过快	
003718	0.01286111	neg	投诉东风日产天籁怠速抖动厉害	
003693	0.00780590	neg	希望一汽大众速腾退还购车订金	
003606	0.15151676	neg	东风标致4082014款1.8L自动豪华版烧机油	
003595	0.23951623	neg	宝马车跑了不到3000公里发动机进了沙子	
003561	0.97070991	neg	上海大众 斯柯达  速派  顶配 语音控制功能无法使用	
003309	0.02414499	neg	雷克萨斯200T500公里空档停车挡发动机抖动厉害	
003255	0.07499989	neg	晶锐水泵防冻液泄露	
003202	0.52306467	neg	沃尔沃S40六万公里变速箱性能低	
003197	0.49719356	neg	长安福特2012款福克斯变速箱安全隐患	
003141	0.98509643	neg	长安马自达3星骋原车的CD机灯管爆裂	
003034	0.28452736	neg	北京现代气囊主板故障	
002936	0.00235316	neg	上汽大众新桑塔纳2015自动风尚低速顿挫 冷车怠速抖动 空调噪音极	
002862	0.56153885	neg	矩荣奥迪你还想欺诈多久？	
002787	0.27147911	neg	15年途观2驱风尚版收油门发出啾啾的声音！	
002782	0.06554759	neg	迈腾变速箱发抖方向机异响坐后排异响轮胎跑偏	
002696	0.66374420	neg	北京现代瑞纳车辆自燃	
002638	0.69944773	neg	polo大众全车身是5万多全款怎么那样贵	
002600	0.00356262	neg	上海通用别克广州广宝汽车销售服务有限公司欺诈销售	
002517	0.32758854	neg	迈锐宝轮胎严重起皮	
002384	0.62810873	neg	长春柯兰多买车两年维修一年半看看庞大双龙的售后	
002248	0.09624410	neg	沃尔沃XC60发动机刚过保损坏	
002212	0.18731819	neg	众泰车小毛病太多	
002155	0.27233298	neg	老款帕萨特1.8T 高速时松开油门共振明显 请教高手如何解决	
002110	0.38103936	neg	2.65吨的整备质量 4.0V6的发动机 总体来说可以了 高速上13～14 市区市中心晚上下班堵车得18～19 我觉得买这车不能太过于纠结于油耗 这个级别的其他车油耗也都差不多 比如途锐 X5 发现 大切 Q7等等 那个都不是省油的	
002084	0.01899164	neg	法拉利汽车公司召回部分进口法拉利汽车	
001954	0.02525355	neg	斯柯达经销商欺诈销售库存展车	
001899	0.25359074	neg	长安福特福克斯烧机油厉害	
001877	0.60461251	neg	长安CS75变速箱异响	
001806	0.00028630	neg	现代4S店店内订金不予退还	
001768	0.39817932	neg	长安汽车主副驾驶车窗升窗器均无法正常升降	
001655	0.99457639	neg	北京现代悦动后防撞钢梁	
001555	0.04630656	neg	上海大众牌新桑塔纳2013款1.6手动舒适版左后轮手刹抱死	
001486	0.78543953	neg	雷诺风朗节气门问题导致的打不着火甚至行驶过程中熄火	
001423	0.04937495	neg	北汽威旺自燃  厂家不予处理	
001368	0.34448452	neg	东风日产天籁公爵质保期间变速箱异响	
001365	0.01055321	neg	北京现代伊兰特新车换两次发动机不给予任何赔偿	
001273	0.54756482	neg	大众！你爹喊你回家修理涡轮渗油喽！（顺便晒晒我的装备）嘿嘿！	
001072	0.92572071	neg	新帕萨特1.8T 6AT车型脱挡 共振 挫车	
001058	0.95489283	neg	特斯拉自动驾驶在北京五环上撞了！原因是无法识别障碍物	
000972	0.04602225	neg	上海大众斯柯达盐城华驰销售侮辱刁难消费者	
000852	0.89816933	neg	雷诺科雷傲首保后出现异响.	
000845	0.30263145	neg	大众途观油位传感器灯亮是怎么回事	
000827	0.61813435	neg	长安汽车CS35手动变速箱经常无法选档存安全隐患	
000771	0.44767846	neg	沃尔沃XC60漏油	
000770	0.66661797	neg	新帕萨特1.8T 6AT拖挡共振 3挡降2挡顿挫厉害	
000583	0.09770417	neg	北京现代轮胎侧面凹陷	
000523	0.01644079	neg	大众厂家不给导航卡	
000494	0.02286875	neg	上海通用别克昂科拉一百码以上刹车方向盘抖动	
000433	0.55394831	neg	新买的锋驭怎么没有随车灭火器？	
000186	0.00415301	neg	明锐车漆爆漆去斯柯达4s店维权！却成了被告！	
000131	0.96663589	neg	途观开启“一键火化” 碰撞事故后漏油起火	
000089	0.79100432	neg	已解决：上海大众2017款斯柯达明锐后挡风玻璃自爆望大家注意！	
